1213,K?benhavn K
1214,K?benhavn K
1215,K?benhavn K
1216,K?benhavn K
1217,K?benhavn K
1218,K?benhavn K
1219,K?benhavn K
1220,K?benhavn K
1221,K?benhavn K
1240,K?benhavn K
1250,K?benhavn K
1251,K?benhavn K
1253,K?benhavn K
1254,K?benhavn K
1255,K?benhavn K
1256,K?benhavn K
1257,K?benhavn K
1259,K?benhavn K
1260,K?benhavn K
1261,K?benhavn K
1263,K?benhavn K
1264,K?benhavn K
1265,K?benhavn K
1266,K?benhavn K
1267,K?benhavn K
1268,K?benhavn K
1270,K?benhavn K
1271,K?benhavn K
1300,K?benhavn K
1301,K?benhavn K
1302,K?benhavn K
1303,K?benhavn K
1304,K?benhavn K
1306,K?benhavn K
1307,K?benhavn K
1308,K?benhavn K
1309,K?benhavn K
1310,K?benhavn K
1311,K?benhavn K
1312,K?benhavn K
1313,K?benhavn K
1314,K?benhavn K
1315,K?benhavn K
1316,K?benhavn K
1317,K?benhavn K
1318,K?benhavn K
1319,K?benhavn K
1320,K?benhavn K
1321,K?benhavn K
1322,K?benhavn K
1323,K?benhavn K
1324,K?benhavn K
1325,K?benhavn K
1326,K?benhavn K
1327,K?benhavn K
1328,K?benhavn K
1329,K?benhavn K
1350,K?benhavn K
1352,K?benhavn K
1353,K?benhavn K
1354,K?benhavn K
1355,K?benhavn K
1356,K?benhavn K
1357,K?benhavn K
1358,K?benhavn K
1359,K?benhavn K
1360,K?benhavn K
1361,K?benhavn K
1362,K?benhavn K
1363,K?benhavn K
1364,K?benhavn K
1365,K?benhavn K
1366,K?benhavn K
1367,K?benhavn K
1368,K?benhavn K
1369,K?benhavn K
1370,K?benhavn K
1371,K?benhavn K
1400,K?benhavn K
1401,K?benhavn K
1402,K?benhavn K
1403,K?benhavn K
1404,K?benhavn K
1406,K?benhavn K
1407,K?benhavn K
1408,K?benhavn K
1409,K?benhavn K
1410,K?benhavn K
1411,K?benhavn K
1412,K?benhavn K
1413,K?benhavn K
1414,K?benhavn K
1415,K?benhavn K
1416,K?benhavn K
1417,K?benhavn K
1418,K?benhavn K
1419,K?benhavn K
1420,K?benhavn K
1421,K?benhavn K
1422,K?benhavn K
1423,K?benhavn K
1424,K?benhavn K
1425,K?benhavn K
1426,K?benhavn K
1427,K?benhavn K
1428,K?benhavn K
1429,K?benhavn K
1430,K?benhavn K
1431,K?benhavn K
1432,K?benhavn K
1433,K?benhavn K
1434,K?benhavn K
1435,K?benhavn K
1436,K?benhavn K
1437,K?benhavn K
1438,K?benhavn K
1439,K?benhavn K
1440,K?benhavn K
1441,K?benhavn K
1448,K?benhavn K
1450,K?benhavn K
1451,K?benhavn K
1452,K?benhavn K
1453,K?benhavn K
1454,K?benhavn K
1455,K?benhavn K
1456,K?benhavn K
1457,K?benhavn K
1458,K?benhavn K
1459,K?benhavn K
1460,K?benhavn K
1461,K?benhavn K
1462,K?benhavn K
1463,K?benhavn K
1464,K?benhavn K
1465,K?benhavn K
1466,K?benhavn K
1467,K?benhavn K
1468,K?benhavn K
1470,K?benhavn K
1471,K?benhavn K
1472,K?benhavn K
1473,K?benhavn K
1500,K?benhavn V
1501,K?benhavn V
1502,K?benhavn V
1503,K?benhavn V
1504,K?benhavn V
1505,K?benhavn V
1506,K?benhavn V
1507,K?benhavn V
1508,K?benhavn V
1509,K?benhavn V
1510,K?benhavn V
1512,Returpost
1513,Flytninger og Nejtak
1532,K?benhavn V
1533,K?benhavn V
1550,K?benhavn V
1551,K?benhavn V
1552,K?benhavn V
1553,K?benhavn V
1554,K?benhavn V
1555,K?benhavn V
1556,K?benhavn V
1557,K?benhavn V
1558,K?benhavn V
1559,K?benhavn V
1560,K?benhavn V
1561,K?benhavn V
1562,K?benhavn V
1563,K?benhavn V
1564,K?benhavn V
1567,K?benhavn V
1568,K?benhavn V
1569,K?benhavn V
1570,K?benhavn V
1571,K?benhavn V
1572,K?benhavn V
1573,K?benhavn V
1574,K?benhavn V
1575,K?benhavn V
1576,K?benhavn V
1577,K?benhavn V
1592,K?benhavn V
1599,K?benhavn V
1600,K?benhavn V
1601,K?benhavn V
1602,K?benhavn V
1603,K?benhavn V
1604,K?benhavn V
1605,K?benhavn V
1606,K?benhavn V
1607,K?benhavn V
1608,K?benhavn V
1609,K?benhavn V
1610,K?benhavn V
1611,K?benhavn V
1612,K?benhavn V
1613,K?benhavn V
1614,K?benhavn V
1615,K?benhavn V
1616,K?benhavn V
1617,K?benhavn V
1618,K?benhavn V
1619,K?benhavn V
1620,K?benhavn V
1621,K?benhavn V
1622,K?benhavn V
1623,K?benhavn V
1624,K?benhavn V
1630,K?benhavn V
1631,K?benhavn V
1632,K?benhavn V
1633,K?benhavn V
1634,K?benhavn V
1635,K?benhavn V
1650,K?benhavn V
1651,K?benhavn V
1652,K?benhavn V
1653,K?benhavn V
1654,K?benhavn V
1655,K?benhavn V
1656,K?benhavn V
1657,K?benhavn V
1658,K?benhavn V
1659,K?benhavn V
1660,K?benhavn V
1661,K?benhavn V
1662,K?benhavn V
1663,K?benhavn V
1664,K?benhavn V
1665,K?benhavn V
1666,K?benhavn V
1667,K?benhavn V
1668,K?benhavn V
1669,K?benhavn V
1670,K?benhavn V
1671,K?benhavn V
1672,K?benhavn V
1673,K?benhavn V
1674,K?benhavn V
1675,K?benhavn V
1676,K?benhavn V
1677,K?benhavn V
1699,K?benhavn V
1700,K?benhavn V
1701,K?benhavn V
1702,K?benhavn V
1703,K?benhavn V
1704,K?benhavn V
1705,K?benhavn V
1706,K?benhavn V
1707,K?benhavn V
1708,K?benhavn V
